symbol,direction,entry_time,exit_time,entry_price,exit_price,position_size,pnl,exit_reason,enter_tag,exit_tag,tp1_price,tp1_time,tp1_exit_reason,tp2_price,tp2_time,tp1_pnl,pnl_points,pnl_usd,capital
AUDNZD,long,2025-06-02 10:25:00+00:00,2025-06-02 16:05:00+00:00,1.07654,1.07783,1.0,0.0012900000000000134,TP2_RR_5,FVG,TP2_RR_5,1.07783,2025-06-02 16:05:00+00:00,TP1_TP1_ATR,1.0779866032415322,2025-06-02 16:05:00+00:00,0.0006450000000000067,0.0012900000000000134,119.82833893770908,110298.8615127688
GBPUSD,long,2025-06-02 16:20:00+00:00,2025-06-02 16:35:00+00:00,1.35257,1.3519659581553167,1.0,-0.0006040418446833229,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0006040418446833229,-44.65882317982233,110254.20268958897
EURUSD,long,2025-06-02 16:30:00+00:00,2025-06-02 16:45:00+00:00,1.14082,1.1412200000000001,1.0,0.000400000000000178,TP2_HH_15_H1,BREAKER,TP2_HH_15_H1,,,,1.14181,2025-06-02 16:45:00+00:00,,0.000400000000000178,35.06249890431251,110289.26518849327
EURUSD,long,2025-06-02 16:25:00+00:00,2025-06-02 16:45:00+00:00,1.14086,1.1412200000000001,1.0,0.000360000000000138,TP2_HH_15_H1,OB,TP2_HH_15_H1,,,,1.14181,2025-06-02 16:45:00+00:00,,0.000360000000000138,31.555142611726062,110320.820331105
EURUSD,long,2025-06-02 12:30:00+00:00,2025-06-02 17:05:00+00:00,1.14318,1.14396,1.0,0.0007800000000000029,TP2_double_HH_15,BREAKER_H1,TP2_double_HH_15,1.14396,2025-06-02 17:05:00+00:00,TP1_HH_15,1.1440799999999998,2025-06-02 17:05:00+00:00,0.00039000000000000146,0.0007800000000000029,68.23072482023852,110389.05105592524
GBPUSD,long,2025-06-02 16:25:00+00:00,2025-06-02 17:15:00+00:00,1.35215,1.35464,1.0,0.0024900000000001032,TP2_RR_5,BREAKER,TP2_RR_5,1.35464,2025-06-02 17:15:00+00:00,TP1_TP1_ATR,1.354997337136029,2025-06-02 17:15:00+00:00,0.0012450000000000516,0.0024900000000001032,184.15116666051128,110573.20222258575
GBPUSD,long,2025-06-02 16:30:00+00:00,2025-06-02 17:15:00+00:00,1.35223,1.35464,1.0,0.0024100000000000232,TP2_RR_5,FVG,TP2_RR_5,1.35464,2025-06-02 17:15:00+00:00,TP1_TP1_ATR,1.3550168130548843,2025-06-02 17:15:00+00:00,0.0012050000000000116,0.0024100000000000232,178.22411867803723,110751.4263412638
AUDUSD,long,2025-06-02 16:40:00+00:00,2025-06-02 17:25:00+00:00,0.64761,0.64878,1.0,0.0011700000000000044,bearish_lqs,BREAKER_OB,bearish_lqs,0.64878,2025-06-02 17:25:00+00:00,TP1_HH_15,,,0.0005850000000000022,0.0011700000000000044,180.66428869226917,110932.09062995606
AUDUSD,long,2025-06-02 16:35:00+00:00,2025-06-02 17:25:00+00:00,0.64764,0.64878,1.0,0.0011400000000000299,bearish_lqs,OB,bearish_lqs,0.64878,2025-06-02 17:25:00+00:00,TP1_HH_15,,,0.0005700000000000149,0.0011400000000000299,176.02371687975264,111108.1143468358
AUDUSD,long,2025-06-02 16:45:00+00:00,2025-06-02 17:25:00+00:00,0.64722,0.64878,1.0,0.0015600000000000058,TP2_RR_5,BREAKER,TP2_RR_5,0.64878,2025-06-02 17:25:00+00:00,TP1_HH_15,0.6488867296181985,2025-06-02 17:25:00+00:00,0.0007800000000000029,0.0015600000000000058,241.03087049226008,111349.14521732807
USDCAD,long,2025-06-02 18:15:00+00:00,2025-06-02 19:45:00+00:00,1.36909,1.37113,1.0,0.0020400000000000418,bearish_lqs,OB,bearish_lqs,1.37113,2025-06-02 19:45:00+00:00,TP1_HH_15,,,0.0010200000000000209,0.0020400000000000418,149.00408300404226,111498.14930033211
AUDNZD,long,2025-06-02 18:25:00+00:00,2025-06-02 22:00:00+00:00,1.0760399999999999,1.0756811195075862,1.0,-0.00035888049241372677,SL_sl_atr_BREAKER_OB,BREAKER_OB,SL_sl_atr_BREAKER_OB,,,,,,,-0.00035888049241372677,-33.3519657646302,111464.79733456748
AUDNZD,long,2025-06-02 18:30:00+00:00,2025-06-02 22:05:00+00:00,1.07586,1.0755488966856157,1.0,-0.00031110331438433114,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.00031110331438433114,-28.916709830677892,111435.8806247368
USDJPY,long,2025-06-02 18:00:00+00:00,2025-06-02 22:35:00+00:00,142.736,142.736,1.0,0.08800000000000807,TP1_TP1_ATR,FVG_H1,TP1_TP1_ATR,142.912,2025-06-02 19:35:00+00:00,TP1_TP1_ATR,,,0.08800000000000807,0.08800000000000807,61.65228113440763,111497.53290587121
GBPUSD,long,2025-06-02 21:15:00+00:00,2025-06-02 22:40:00+00:00,1.35205,1.35449,1.0,0.0018599999999999728,TP2_RR_5,FVG_H1,TP2_RR_5,1.35333,2025-06-02 21:45:00+00:00,TP1_TP1_ATR,1.3546020424306942,2025-06-02 22:40:00+00:00,0.0006399999999999739,0.0018599999999999728,137.56887689064553,111635.10178276186
GBPUSD,long,2025-06-02 19:55:00+00:00,2025-06-03 02:15:00+00:00,1.35218,1.3552,1.0,0.0030200000000000227,TP2_RR_5,FVG,TP2_RR_5,1.3552,2025-06-03 02:15:00+00:00,TP1_TP1_ATR,1.355000554943802,2025-06-03 02:15:00+00:00,0.0015100000000000113,0.0030200000000000227,223.34304604416738,111858.44482880602
EURUSD,long,2025-06-02 20:00:00+00:00,2025-06-03 02:25:00+00:00,1.14194,1.14497,1.0,0.0025850000000000595,TP2_RR_5,BREAKER_H1,TP2_RR_5,1.14408,2025-06-02 21:55:00+00:00,TP1_TP1_ATR,1.145173929428783,2025-06-03 02:25:00+00:00,0.0010700000000000154,0.0025850000000000595,226.36916125190987,112084.81399005794
USDCHF,long,2025-06-02 17:00:00+00:00,2025-06-03 04:05:00+00:00,0.8161,0.81705,1.0,0.0009500000000000064,bearish_lqs,OB,bearish_lqs,,,,,,,0.0009500000000000064,116.40730302659065,112201.22129308453
AUDUSD,long,2025-06-02 20:20:00+00:00,2025-06-03 04:15:00+00:00,0.6483,0.6483,1.0,0.0004350000000000187,TP1_TP1_ATR,FVG_H1,TP1_TP1_ATR,0.64917,2025-06-02 21:55:00+00:00,TP1_TP1_ATR,,,0.0004350000000000187,0.0004350000000000187,67.09856547894782,112268.31985856348
USDCAD,long,2025-06-03 01:25:00+00:00,2025-06-03 05:00:00+00:00,1.37131,1.37228,1.0,0.0008649999999998936,bearish_lqs,FVG,bearish_lqs,1.37207,2025-06-03 03:15:00+00:00,TP1_HH_15,,,0.00037999999999993594,0.0008649999999998936,63.078370317425936,112331.3982288809
AUDUSD,long,2025-06-03 04:15:00+00:00,2025-06-03 05:00:00+00:00,0.64829,0.6479153898091607,1.0,-0.00037461019083928626,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.00037461019083928626,-57.78435435365133,112273.61387452725
AUDUSD,long,2025-06-03 04:20:00+00:00,2025-06-03 05:05:00+00:00,0.64829,0.6478514333942208,1.0,-0.0004385666057792337,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.0004385666057792337,-67.64975640210919,112205.96411812514
EURUSD,long,2025-06-03 04:50:00+00:00,2025-06-03 05:35:00+00:00,1.14282,1.142377643882277,1.0,-0.0004423561177229196,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.0004423561177229196,-38.707418291849955,112167.25669983329
EURUSD,long,2025-06-03 04:45:00+00:00,2025-06-03 05:35:00+00:00,1.14288,1.1423913087962985,1.0,-0.0004886912037014302,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0004886912037014302,-42.75962513137251,112124.49707470193
USDJPY,long,2025-06-03 04:45:00+00:00,2025-06-03 06:35:00+00:00,143.128,143.114,1.0,-0.013999999999981583,bearish_lqs,B_mons_reaction_H1,bearish_lqs,,,,,,,-0.013999999999981583,-9.78145436251578,112114.71562033941
GBPUSD,long,2025-06-03 07:25:00+00:00,2025-06-03 08:25:00+00:00,1.3518,1.3518,1.0,0.00017500000000003624,TP1_TP1_ATR,FVG_H1,TP1_TP1_ATR,1.35215,2025-06-03 07:50:00+00:00,TP1_TP1_ATR,,,0.00017500000000003624,0.00017500000000003624,12.945702026929743,112127.66132236633
USDCAD,long,2025-06-03 06:55:00+00:00,2025-06-03 08:50:00+00:00,1.37335,1.37335,1.0,0.00014499999999995072,TP1_TP1_ATR,GPL_H1,TP1_TP1_ATR,1.37364,2025-06-03 08:25:00+00:00,TP1_TP1_ATR,,,0.00014499999999995072,0.00014499999999995072,10.558124294604486,112138.21944666094
USDCAD,long,2025-06-03 08:50:00+00:00,2025-06-03 09:15:00+00:00,1.3733,1.37336,1.0,5.999999999994898e-05,TP2_double_HH_15,FVG,TP2_double_HH_15,1.37336,2025-06-03 09:15:00+00:00,TP1_HH_15,1.37352,2025-06-03 09:15:00+00:00,2.999999999997449e-05,5.999999999994898e-05,4.369038083444913,112142.58848474438
GBPUSD,long,2025-06-03 08:45:00+00:00,2025-06-03 09:20:00+00:00,1.35154,1.35347,1.0,0.0013500000000000734,TP2_RR_5,FVG_H1,TP2_RR_5,1.3523100000000001,2025-06-03 08:55:00+00:00,TP1_TP1_ATR,1.353444538746033,2025-06-03 09:20:00+00:00,0.0003850000000000797,0.0013500000000000734,99.88605590660086,112242.47454065099
USDCAD,long,2025-06-03 09:05:00+00:00,2025-06-03 09:50:00+00:00,1.3734199999999999,1.3726202,1.0,-0.0007997999999997951,SL_zone_level_GPL_H1,GPL_H1,SL_zone_level_GPL_H1,,,,,,,-0.0007997999999997951,-58.234189104556165,112184.24035154642
USDCHF,long,2025-06-03 09:15:00+00:00,2025-06-03 10:05:00+00:00,0.81749,0.81796,1.0,0.00046999999999997044,bearish_lqs,FVG,bearish_lqs,,,,,,,0.00046999999999997044,57.49305801905473,112241.73340956548
USDCAD,long,2025-06-03 14:45:00+00:00,2025-06-03 15:00:00+00:00,1.37332,1.37339,1.0,0.00026999999999999247,bearish_lqs,GPL_H1,bearish_lqs,1.37379,2025-06-03 14:55:00+00:00,TP1_HH_15,,,0.00023499999999998522,0.00026999999999999247,19.66038505228151,112261.39379461776
USDCAD,long,2025-06-03 14:35:00+00:00,2025-06-03 15:00:00+00:00,1.37353,1.37353,1.0,0.0001300000000000745,TP1_HH_15,FVG,TP1_HH_15,1.37379,2025-06-03 14:55:00+00:00,TP1_HH_15,,,0.0001300000000000745,0.0001300000000000745,9.46466404083453,112270.8584586586
USDJPY,long,2025-06-03 11:40:00+00:00,2025-06-03 15:25:00+00:00,142.789,143.242,1.0,0.3205000000000098,TP2_RR_5,FVG_H1,TP2_RR_5,142.977,2025-06-03 13:25:00+00:00,TP1_TP1_ATR,143.25545497542456,2025-06-03 15:25:00+00:00,0.0940000000000083,0.3205000000000098,224.45706602049867,112495.3155246791
USDCAD,long,2025-06-03 15:45:00+00:00,2025-06-03 16:30:00+00:00,1.3728,1.3721169605518981,1.0,-0.0006830394481018853,SL_sl_atr_GPL_H1,GPL_H1,SL_sl_atr_GPL_H1,,,,,,,-0.0006830394481018853,-49.755204552876265,112445.56032012621
USDCAD,long,2025-06-03 16:25:00+00:00,2025-06-03 17:15:00+00:00,1.3722699999999999,1.371789229178515,1.0,-0.00048077082148489936,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.00048077082148489936,-35.034710478615686,112410.52560964761
AUDUSD,long,2025-06-03 15:15:00+00:00,2025-06-03 17:20:00+00:00,0.645,0.64657,1.0,0.0015699999999999603,TP2_RR_5,OB,TP2_RR_5,0.64657,2025-06-03 17:20:00+00:00,TP1_HH_15,0.6463966609602988,2025-06-03 17:20:00+00:00,0.0007849999999999802,0.0015699999999999603,243.4108527131721,112653.93646236078
AUDUSD,long,2025-06-03 15:20:00+00:00,2025-06-03 17:20:00+00:00,0.64512,0.64657,1.0,0.0014499999999999513,TP2_RR_5,BREAKER,TP2_RR_5,0.64657,2025-06-03 17:20:00+00:00,TP1_HH_15,0.6464847566059917,2025-06-03 17:20:00+00:00,0.0007249999999999757,0.0014499999999999513,224.76438492062735,112878.7008472814
USDCAD,long,2025-06-03 16:35:00+00:00,2025-06-03 17:25:00+00:00,1.37185,1.3712812741386176,1.0,-0.0005687258613824575,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.0005687258613824575,-41.45685471315796,112837.24399256824
GBPUSD,long,2025-06-03 18:10:00+00:00,2025-06-03 18:45:00+00:00,1.3523,1.35236,1.0,5.999999999994898e-05,bearish_lqs,BREAKER_H1,bearish_lqs,,,,,,,5.999999999994898e-05,4.436885306511053,112841.68087787475
AUDNZD,long,2025-06-03 23:55:00+00:00,2025-06-04 00:00:00+00:00,1.07686,1.0766780599916759,1.0,-0.0001819400083240552,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0001819400083240552,-16.895418933199785,112824.78545894155
USDCHF,long,2025-06-04 00:00:00+00:00,2025-06-04 01:05:00+00:00,0.8219,0.82359,1.0,0.0016900000000000803,TP2_RR_5,OB,TP2_RR_5,0.82359,2025-06-04 01:05:00+00:00,TP1_TP1_ATR,0.8234556198395323,2025-06-04 01:05:00+00:00,0.0008450000000000402,0.0016900000000000803,205.6211217909819,113030.40658073254
XAUUSD,long,2025-06-04 03:50:00+00:00,2025-06-04 04:25:00+00:00,3351.64,3363.59,1.0,11.950000000000273,TP2_RR_5,OB,TP2_RR_5,3363.59,2025-06-04 04:25:00+00:00,TP1_HH_15,3363.8583579584,2025-06-04 04:25:00+00:00,5.975000000000136,11.950000000000273,356.54187203877126,113386.9484527713
XAUUSD,long,2025-06-04 03:35:00+00:00,2025-06-04 04:40:00+00:00,3353.13,3367.04,1.0,12.184999999999945,TP2_RR_5,FVG,TP2_RR_5,3363.59,2025-06-04 04:25:00+00:00,TP1_HH_15,3364.216310531566,2025-06-04 04:40:00+00:00,5.230000000000018,12.184999999999945,363.39181600474615,113750.34026877605
EURUSD,long,2025-06-04 05:45:00+00:00,2025-06-04 06:30:00+00:00,1.13738,1.1369777551659084,1.0,-0.00040224483409168066,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.00040224483409168066,-35.365914126473186,113714.97435464959
EURUSD,long,2025-06-04 07:00:00+00:00,2025-06-04 07:40:00+00:00,1.13705,1.13705,1.0,0.000280000000000058,TP1_TP1_ATR,GPL_H1,TP1_TP1_ATR,1.13761,2025-06-04 07:05:00+00:00,TP1_TP1_ATR,,,0.000280000000000058,0.000280000000000058,24.625126423645224,113739.59948107324
XAUUSD,long,2025-06-04 07:00:00+00:00,2025-06-04 07:50:00+00:00,3359.61,3354.597949002609,1.0,-5.01205099739127,SL_sl_atr_FVG_H1,FVG_H1,SL_sl_atr_FVG_H1,,,,,,,-5.01205099739127,-149.1855006203479,113590.41398045288
EURUSD,long,2025-06-04 06:30:00+00:00,2025-06-04 07:50:00+00:00,1.13691,1.1365305129031762,1.0,-0.0003794870968238939,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0003794870968238939,-33.378815985776704,113557.0351644671
GBPUSD,long,2025-06-04 06:35:00+00:00,2025-06-04 07:50:00+00:00,1.3516,1.3512466006838058,1.0,-0.00035339931619415843,SL_sl_atr_FVG_OB,FVG_OB,SL_sl_atr_FVG_OB,,,,,,,-0.00035339931619415843,-26.1467383985024,113530.8884260686
AUDNZD,long,2025-06-04 04:30:00+00:00,2025-06-04 08:05:00+00:00,1.07624,1.07624,1.0,0.0007199999999999429,TP1_TP1_ATR,GPL_H1,TP1_TP1_ATR,1.07768,2025-06-04 04:55:00+00:00,TP1_TP1_ATR,,,0.0007199999999999429,0.0007199999999999429,66.89957630267811,113597.78800237128
EURUSD,long,2025-06-04 08:25:00+00:00,2025-06-04 08:30:00+00:00,1.1367099999999999,1.1360314,1.0,-0.0006785999999998626,SL_zone_level_GPL_H1,GPL_H1,SL_zone_level_GPL_H1,,,,,,,-0.0006785999999998626,-59.698603865529705,113538.08939850575
EURUSD,long,2025-06-04 06:35:00+00:00,2025-06-04 08:30:00+00:00,1.13679,1.1364761905529495,1.0,-0.00031380944705050595,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.00031380944705050595,-27.604873991722826,113510.48452451403
GBPUSD,long,2025-06-04 07:35:00+00:00,2025-06-04 08:30:00+00:00,1.35185,1.3508331682103907,1.0,-0.0010168317896093182,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0010168317896093182,-75.21779706397294,113435.26672745006
GBPUSD,long,2025-06-04 07:50:00+00:00,2025-06-04 08:30:00+00:00,1.35108,1.3507242421859431,1.0,-0.00035575781405694507,SL_sl_atr_BREAKER_OB,BREAKER_OB,SL_sl_atr_BREAKER_OB,,,,,,,-0.00035575781405694507,-26.33136557842208,113408.93536187164
GBPUSD,long,2025-06-04 08:05:00+00:00,2025-06-04 08:30:00+00:00,1.35127,1.350648914024241,1.0,-0.0006210859757589393,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.0006210859757589393,-45.96312918653854,113362.97223268509
AUDUSD,long,2025-06-04 07:50:00+00:00,2025-06-04 08:30:00+00:00,0.64558,0.6452780399832272,1.0,-0.0003019600167728509,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0003019600167728509,-46.77344663292712,113316.19878605216
XAUUSD,long,2025-06-04 07:55:00+00:00,2025-06-04 08:35:00+00:00,3354.8,3350.1380061027144,1.0,-4.661993897285811,SL_sl_atr_FVG_H1,FVG_H1,SL_sl_atr_FVG_H1,,,,,,,-4.661993897285811,-138.96488307159325,113177.23390298057
USDCHF,long,2025-06-04 08:40:00+00:00,2025-06-04 09:25:00+00:00,0.82427,0.8233099323748096,1.0,-0.0009600676251902973,SL_sl_atr_FVG,FVG,SL_sl_atr_FVG,,,,,,,-0.0009600676251902973,-116.47489599164078,113060.75900698893
GBPUSD,long,2025-06-04 08:30:00+00:00,2025-06-04 09:45:00+00:00,1.35009,1.35184,1.0,0.0017499999999999183,TP2_RR_5,OB,TP2_RR_5,1.35184,2025-06-04 09:45:00+00:00,TP1_TP1_ATR,1.3518964379350633,2025-06-04 09:45:00+00:00,0.0008749999999999591,0.0017499999999999183,129.6209882304082,113190.37999521934
AUDNZD,long,2025-06-04 08:10:00+00:00,2025-06-04 12:45:00+00:00,1.07612,1.07681,1.0,0.0006900000000000794,bearish_lqs,BREAKER,bearish_lqs,,,,,,,0.0006900000000000794,64.11924320708466,113254.49923842642
AUDNZD,long,2025-06-04 08:05:00+00:00,2025-06-04 12:45:00+00:00,1.07615,1.07681,1.0,0.000660000000000105,bearish_lqs,OB,bearish_lqs,,,,,,,0.000660000000000105,61.32974027785207,113315.82897870427
USDJPY,long,2025-06-04 15:15:00+00:00,2025-06-04 15:40:00+00:00,143.765,143.65519255232513,1.0,-0.10980744767485362,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.10980744767485362,-76.37981961872057,113239.44915908556
EURUSD,long,2025-06-04 16:45:00+00:00,2025-06-04 16:55:00+00:00,1.13975,1.13986,1.0,0.0001100000000000545,bearish_lqs,FVG,bearish_lqs,,,,,,,0.0001100000000000545,9.651239306870321,113249.10039839243
USDJPY,long,2025-06-04 15:20:00+00:00,2025-06-04 17:00:00+00:00,143.671,143.52775022715906,1.0,-0.14324977284093166,SL_sl_atr_BREAKER_OB,BREAKER_OB,SL_sl_atr_BREAKER_OB,,,,,,,-0.14324977284093166,-99.70681128476286,113149.39358710767
USDJPY,long,2025-06-04 15:25:00+00:00,2025-06-04 17:00:00+00:00,143.768,143.5209109252191,1.0,-0.24708907478088804,SL_sl_atr_GPG_H1_GPG_IS_IN_H1,GPG_H1_GPG_IS_IN_H1,SL_sl_atr_GPG_H1_GPG_IS_IN_H1,,,,,,,-0.24708907478088804,-171.86653134278006,112977.52705576488
USDJPY,long,2025-06-04 15:40:00+00:00,2025-06-04 17:00:00+00:00,143.571,143.43916410448483,1.0,-0.1318358955151666,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.1318358955151666,-91.82627098450705,112885.70078478038
USDJPY,long,2025-06-04 15:45:00+00:00,2025-06-04 17:00:00+00:00,143.538,143.41072381130735,1.0,-0.12727618869266166,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.12727618869266166,-88.6707273980839,112797.03005738229
USDCAD,long,2025-06-04 16:50:00+00:00,2025-06-04 17:05:00+00:00,1.36999,1.36844659591713,1.0,-0.0015434040828701256,SL_sl_atr_GPL_H1,GPL_H1,SL_sl_atr_GPL_H1,,,,,,,-0.0015434040828701256,-112.6580546478533,112684.37200273444
AUDUSD,long,2025-06-04 15:30:00+00:00,2025-06-04 17:10:00+00:00,0.64854,0.64987,1.0,0.0013299999999999423,TP2_HH_15_H1,FVG,TP2_HH_15_H1,,,,0.64996,2025-06-04 17:10:00+00:00,,0.0013299999999999423,205.07601689948845,112889.44801963393
AUDUSD,long,2025-06-04 19:20:00+00:00,2025-06-04 19:30:00+00:00,0.64953,0.64996,1.0,0.00042999999999993044,TP2_HH_15_H1,BREAKER_H1,TP2_HH_15_H1,,,,0.64996,2025-06-04 19:30:00+00:00,,0.00042999999999993044,66.20171508628245,112955.64973472021
AUDNZD,long,2025-06-04 23:55:00+00:00,2025-06-05 00:00:00+00:00,1.07674,1.076563851756527,1.0,-0.00017614824347300662,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.00017614824347300662,-16.35940370683792,112939.29033101337
AUDNZD,long,2025-06-05 00:00:00+00:00,2025-06-05 00:05:00+00:00,1.07498,1.07583,1.0,0.0008500000000000174,TP2_RR_5,BREAKER_FVG_OB,TP2_RR_5,1.07583,2025-06-05 00:05:00+00:00,TP1_TP1_ATR,1.0763728311304102,2025-06-05 00:05:00+00:00,0.0004250000000000087,0.0008500000000000174,79.07123853467203,113018.36156954804
AUDUSD,long,2025-06-05 00:00:00+00:00,2025-06-05 01:50:00+00:00,0.64836,0.64919,1.0,0.0008299999999999974,TP2_RR_5,OB,TP2_RR_5,0.64919,2025-06-05 01:50:00+00:00,TP1_TP1_ATR,0.6493349284865385,2025-06-05 01:50:00+00:00,0.0004149999999999987,0.0008299999999999974,128.01530014189606,113146.37686968994
AUDUSD,long,2025-06-05 04:15:00+00:00,2025-06-05 06:50:00+00:00,0.65007,0.6488179033106125,1.0,-0.0012520966893875274,SL_sl_atr_FVG,FVG,SL_sl_atr_FVG,,,,,,,-0.0012520966893875274,-192.60951734236733,112953.76735234757
USDCAD,long,2025-06-05 06:30:00+00:00,2025-06-05 07:00:00+00:00,1.3673,1.36814,1.0,0.0008399999999999519,bearish_lqs,FVG,bearish_lqs,1.36814,2025-06-05 07:00:00+00:00,TP1_HH_15,,,0.00041999999999997595,0.0008399999999999519,61.43494478168302,113015.20229712926
XAUUSD,long,2025-06-05 05:15:00+00:00,2025-06-05 08:20:00+00:00,3369.43,3365.5322208347357,1.0,-3.8977791652641827,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-3.8977791652641827,-115.680668993396,112899.52162813586
XAUUSD,long,2025-06-05 05:10:00+00:00,2025-06-05 08:20:00+00:00,3370.53,3366.6200839758694,1.0,-3.90991602413078,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-3.90991602413078,-116.00300321109084,112783.51862492476
EURUSD,long,2025-06-05 04:40:00+00:00,2025-06-05 08:35:00+00:00,1.1416,1.140889403217179,1.0,-0.000710596782820927,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.000710596782820927,-62.24568875446103,112721.27293617031
EURUSD,long,2025-06-05 04:35:00+00:00,2025-06-05 08:35:00+00:00,1.14151,1.1408808957723466,1.0,-0.0006291042276533876,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0006291042276533876,-55.11158269777642,112666.16135347253
AUDNZD,long,2025-06-05 06:35:00+00:00,2025-06-05 08:55:00+00:00,1.07507,1.07662,1.0,0.0015499999999999403,TP2_RR_5,OB,TP2_RR_5,1.07662,2025-06-05 08:55:00+00:00,TP1_TP1_ATR,1.0766612797680153,2025-06-05 08:55:00+00:00,0.0007749999999999702,0.0015499999999999403,144.1766582641075,112810.33801173663
AUDUSD,long,2025-06-05 06:50:00+00:00,2025-06-05 09:20:00+00:00,0.64869,0.64952,1.0,0.0008299999999999974,bearish_lqs,OB,bearish_lqs,,,,,,,0.0008299999999999974,127.95017650958043,112938.28818824622
AUDUSD,long,2025-06-05 06:55:00+00:00,2025-06-05 09:20:00+00:00,0.6487,0.64952,1.0,0.0008199999999999319,bearish_lqs,BREAKER,bearish_lqs,,,,,,,0.0008199999999999319,126.40665947278123,113064.694847719
USDCAD,long,2025-06-05 09:15:00+00:00,2025-06-05 10:00:00+00:00,1.3670200000000001,1.3667194106372664,1.0,-0.0003005893627336942,SL_sl_atr_FVG_OB,FVG_OB,SL_sl_atr_FVG_OB,,,,,,,-0.0003005893627336942,-21.98865874191264,113042.70618897708
USDCAD,long,2025-06-05 09:20:00+00:00,2025-06-05 10:00:00+00:00,1.36713,1.3666437384488903,1.0,-0.00048626155110964575,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.00048626155110964575,-35.56805505764966,113007.13813391943
USDCAD,long,2025-06-05 09:45:00+00:00,2025-06-05 10:00:00+00:00,1.36686,1.3663928050066636,1.0,-0.0004671949933363617,SL_sl_atr_FVG,FVG,SL_sl_atr_FVG,,,,,,,-0.0004671949933363617,-34.18016426966636,112972.95796964977
AUDNZD,long,2025-06-05 06:30:00+00:00,2025-06-05 10:55:00+00:00,1.07529,1.07709,1.0,0.0012449999999999406,TP2_RR_5,GPL_H1_OB_IS_IN_H1,TP2_RR_5,1.07598,2025-06-05 07:05:00+00:00,TP1_TP1_ATR,1.0771987307771278,2025-06-05 10:55:00+00:00,0.0003449999999999287,0.0012449999999999406,115.78271908042858,113088.7406887302
AUDNZD,long,2025-06-05 06:50:00+00:00,2025-06-05 10:55:00+00:00,1.07536,1.07709,1.0,0.0012799999999999478,TP2_RR_5,OB_IS_IN_H1,TP2_RR_5,1.07619,2025-06-05 07:15:00+00:00,TP1_TP1_ATR,1.077166993433089,2025-06-05 10:55:00+00:00,0.0004149999999999432,0.0012799999999999478,119.02990626394396,113207.77059499414
AUDNZD,long,2025-06-05 13:05:00+00:00,2025-06-05 13:30:00+00:00,1.07619,1.0757567913922774,1.0,-0.0004332086077225572,SL_sl_atr_GPL_H1,GPL_H1,SL_sl_atr_GPL_H1,,,,,,,-0.0004332086077225572,-40.25391498922655,113167.51668000492
USDCHF,long,2025-06-05 13:45:00+00:00,2025-06-05 15:30:00+00:00,0.81922,0.81922,1.0,0.000250000000000028,TP1_TP1_ATR,GPG_H1_GPL_H1,TP1_TP1_ATR,0.81972,2025-06-05 14:35:00+00:00,TP1_TP1_ATR,,,0.000250000000000028,0.000250000000000028,30.51683308513317,113198.03351309005
USDJPY,long,2025-06-05 13:05:00+00:00,2025-06-05 15:30:00+00:00,143.167,143.167,1.0,0.05299999999999727,TP1_TP1_ATR,GPL_H1,TP1_TP1_ATR,143.273,2025-06-05 14:35:00+00:00,TP1_TP1_ATR,,,0.05299999999999727,0.05299999999999727,37.01970426145499,113235.05321735151
